longitude,latitude,year,month,day,date,air_tmax,air_tmax_source,air_tmin,air_tmin_source,elev_m,et_morton_actual,et_morton_actual_source,et_morton_potential,et_morton_potential_source,et_morton_wet,et_morton_wet_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,evap_comb,evap_comb_source,evap_morton_lake,evap_morton_lake_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,extracted,mslp,mslp_source,radiation,radiation_source,rainfall,rainfall_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,vp,vp_deficit,vp_deficit_source,vp_source,location
145,-37.78,2022,10,12,2022-10-12,18.3,25,11.3,25,31.6 m,0.9,26,0.9,26,0.9,26,1,26,1.1,26,1.9,25,0.8,26,1.9,25,1.1,26,2024-10-27,1015.7,25,6,42,2.2,25,79.9,26,100,26,16.8,2,26,25,Alphington
145,-37.78,2022,10,13,2022-10-13,17.2,25,14.9,25,31.6 m,0.5,26,0.5,26,0.5,26,0.8,26,0.8,26,2,25,0.5,26,2,25,0.6,26,2024-10-27,1010.5,25,2.5,42,21.3,25,89.7,26,100,26,17.6,1.3,26,25,Alphington
145,-37.78,2022,10,14,2022-10-14,18.2,25,9.7,25,31.6 m,2.5,26,3.6,26,3.1,26,2.7,26,3.3,26,2.3,25,3.1,26,2.3,25,2.8,26,2024-10-27,1006.5,25,16,42,25.8,25,57.9,26,100,26,12.1,6.2,26,25,Alphington
145,-37.78,2022,10,15,2022-10-15,18.7,25,8.8,25,31.6 m,1.6,26,4.8,26,3.2,26,3.3,26,4.2,26,3,25,3.3,26,3,25,3.5,26,2024-10-27,1019.4,25,17.1,42,1.2,25,43.6,26,83,26,9.4,9,26,25,Alphington
145,-37.78,2022,10,16,2022-10-16,16.7,25,11,25,31.6 m,3.9,26,3.9,26,3.9,26,2.8,26,3.2,26,4,25,4,26,4,25,2.8,26,2024-10-27,1022,25,20.2,42,2.5,25,68.4,26,99.1,26,13,4.3,26,25,Alphington
145,-37.78,2022,10,17,2022-10-17,16,25,3.3,25,31.6 m,4.4,26,4.4,26,4.4,26,3,26,3.5,26,4.5,25,4.5,26,4.5,25,3.4,26,2024-10-27,1024.1,25,24.7,42,0,25,53.4,26,100,26,9.7,5.1,26,25,Alphington
145,-37.78,2022,10,18,2022-10-18,20.9,25,6.1,25,31.6 m,2.9,26,4.5,26,3.7,26,3.3,26,4.2,26,2.7,25,3.8,26,2.7,25,3.8,26,2024-10-27,1019.7,25,19.5,42,0,25,44.1,26,100,26,10.9,8.7,26,25,Alphington
145,-37.78,2022,10,19,2022-10-19,21.5,25,5.9,25,31.6 m,4.5,26,5.4,26,5,26,3.9,26,4.7,26,5.2,25,5.1,26,5.2,25,4.3,26,2024-10-27,1019.6,25,25.3,42,0,25,43.7,26,100,26,11.2,8.9,26,25,Alphington
145,-37.78,2022,10,20,2022-10-20,21.7,25,8.7,25,31.6 m,4.3,26,6,26,5.2,26,4.1,26,5.1,26,4.7,25,5.3,26,4.7,25,4.4,26,2024-10-27,1018.2,25,25.5,42,0,25,44.3,26,100,26,11.5,9.7,26,25,Alphington
145,-37.78,2022,10,21,2022-10-21,26.1,25,12.5,25,31.6 m,2.9,26,5.1,26,4,26,3.8,26,4.7,26,2.7,25,4.1,26,2.7,25,4.2,26,2024-10-27,1012.7,25,17.8,42,0,25,46.7,26,100,26,15.8,11.8,26,25,Alphington
145,-37.78,2022,10,22,2022-10-22,20,25,16.1,25,31.6 m,3.4,26,3.4,26,3.4,26,2.3,26,2.5,26,1,25,3.4,26,1,25,2,26,2024-10-27,1008.2,25,12.6,42,16.5,25,78.3,26,100,26,18.3,3.7,26,25,Alphington
145,-37.78,2022,10,23,2022-10-23,20.1,25,13.7,25,31.6 m,2.5,26,3.5,26,3,26,2.5,26,3,26,3.1,25,3,26,3.1,25,2.4,26,2024-10-27,1015.9,25,12,42,6,25,64.2,26,96.4,26,15.1,6.2,26,25,Alphington
145,-37.78,2022,10,24,2022-10-24,20.7,25,13.1,25,31.6 m,2.2,26,3.7,26,3,26,2.8,26,3.4,26,2.6,25,3,26,2.6,25,2.8,26,2024-10-27,1013.1,25,13.7,42,0.4,25,59.4,26,96.2,26,14.5,7.2,26,25,Alphington
145,-37.78,2022,10,25,2022-10-25,23.9,25,15,25,31.6 m,3.8,26,4,26,3.9,26,3.1,26,3.6,26,3.6,25,3.9,26,3.6,25,3,26,2024-10-27,1004.7,25,16.4,42,2.1,25,63.7,26,100,26,18.9,7,26,25,Alphington
145,-37.78,2022,10,26,2022-10-26,20.1,25,15,25,31.6 m,2.6,26,2.6,26,2.6,26,2,26,2.3,26,2,25,2.7,26,2,25,1.8,26,2024-10-27,1000.9,25,9.9,42,1.3,25,74.8,26,100,26,17.6,4.1,26,25,Alphington
145,-37.78,2022,10,27,2022-10-27,18.5,25,14.4,25,31.6 m,1.3,26,2.5,26,1.9,26,1.8,26,2.3,26,2.2,25,1.9,26,2.2,25,1.7,26,2024-10-27,998.2,25,6.9,42,7.3,25,70.5,26,91.5,26,15,5,26,25,Alphington
145,-37.78,2022,10,28,2022-10-28,15.2,25,10.6,25,31.6 m,0.8,26,2.5,26,1.6,26,1.8,26,2.4,26,2.2,25,1.6,26,2.2,25,1.7,26,2024-10-27,999.5,25,7.1,42,17.2,25,64.3,26,86.9,26,11.1,4.9,26,25,Alphington
145,-37.78,2022,10,29,2022-10-29,17.6,25,9.5,25,31.6 m,2.6,26,4.3,26,3.5,26,3.1,26,3.8,26,2.4,25,3.5,26,2.4,25,3.1,26,2024-10-27,1006.2,25,18.1,42,2.4,25,53.7,26,91,26,10.8,6.9,26,25,Alphington
145,-37.78,2022,10,30,2022-10-30,21.3,25,7.6,25,31.6 m,4,26,5.1,26,4.6,26,3.8,26,4.5,26,4.3,25,4.7,26,4.3,25,4,26,2024-10-27,1009.9,25,22.9,42,1.6,25,47,26,100,26,11.9,8.6,26,25,Alphington
145,-37.78,2022,10,31,2022-10-31,22.4,25,12.1,25,31.6 m,1.6,26,3.5,26,2.6,26,2.5,26,3.3,26,3.6,25,2.6,26,3.6,25,2.7,26,2024-10-27,991.1,25,9.5,42,0.7,25,53.9,26,100,26,14.6,8.5,26,25,Alphington
145,-37.78,2022,11,1,2022-11-01,14.1,25,8.3,25,31.6 m,1.3,26,3.3,26,2.3,26,2.4,26,3,26,2.5,25,2.3,26,2.5,25,2.5,26,2024-10-27,991.1,25,12.8,42,2,25,57.2,26,84.1,26,9.2,5.4,26,25,Alphington
145,-37.78,2022,11,2,2022-11-02,15.5,25,6.2,25,31.6 m,1.5,26,3.5,26,2.5,26,2.6,26,3.3,26,4.5,25,2.6,26,4.5,25,2.9,26,2024-10-27,1006.2,25,14.2,42,7.2,25,50,26,92.9,26,8.8,6.3,26,25,Alphington
145,-37.78,2022,11,3,2022-11-03,15.7,25,8.5,25,31.6 m,2.6,26,4.1,26,3.4,26,3,26,3.6,26,2.7,25,3.5,26,2.7,25,3.3,26,2024-10-27,1018.7,25,18.3,42,0.3,25,55.5,26,89.3,26,9.9,6,26,25,Alphington
145,-37.78,2022,11,4,2022-11-04,18.2,25,8.9,25,31.6 m,3.6,26,3.7,26,3.7,26,2.9,26,3.4,26,3.6,25,3.8,26,3.6,25,3.3,26,2024-10-27,1027.7,25,18.8,42,0.2,25,60.3,26,100,26,12.6,5.4,26,25,Alphington
145,-37.78,2022,11,5,2022-11-05,23,25,11.4,25,31.6 m,3.4,26,5.4,26,4.4,26,3.9,26,4.8,26,4.3,25,4.5,26,4.3,25,4.3,26,2024-10-27,1026.2,25,20.7,42,0,25,48.1,26,100,26,13.5,10,26,25,Alphington
145,-37.78,2022,11,6,2022-11-06,26.7,25,10.3,25,31.6 m,3.9,26,6.3,26,5.1,26,4.7,26,5.8,26,5.9,25,5.2,26,5.9,25,5.3,26,2024-10-27,1023.3,25,23.3,42,0,25,39.7,26,100,26,13.9,13.5,26,25,Alphington
145,-37.78,2022,11,7,2022-11-07,26,25,12.2,25,31.6 m,4,26,6.1,26,5,26,4.5,26,5.5,26,5.1,25,5.1,26,5.1,25,4.9,26,2024-10-27,1021.2,25,22.5,42,0.1,25,44.6,26,100,26,15,12.3,26,25,Alphington
145,-37.78,2022,11,8,2022-11-08,27.7,25,13.2,25,31.6 m,3.8,26,6.5,26,5.2,26,4.8,26,5.9,26,5.4,25,5.3,26,5.4,25,5.2,26,2024-10-27,1018.3,25,22.4,42,1.8,25,42.3,26,100,26,15.7,14.3,26,25,Alphington
145,-37.78,2022,11,9,2022-11-09,29.1,25,14.1,25,31.6 m,4.4,26,6.9,26,5.6,26,5,26,6.2,26,6.2,25,5.8,26,6.2,25,5.5,26,2024-10-27,1018.9,25,23.6,42,2,25,42.7,26,100,26,17.2,15.1,26,25,Alphington
145,-37.78,2022,11,10,2022-11-10,26.5,25,18.8,25,31.6 m,1.4,26,6.9,26,4.2,26,4.5,26,5.9,26,4.7,25,4.2,26,4.7,25,4.6,26,2024-10-27,1014.2,25,16.7,42,0.8,25,43,26,68.7,26,14.9,16,26,25,Alphington
145,-37.78,2022,11,11,2022-11-11,20.7,25,17.6,25,31.6 m,3.2,26,3.4,26,3.3,26,2.5,26,2.8,26,2.9,25,3.3,26,2.9,25,2.3,26,2024-10-27,1010.9,25,12.1,42,3.3,25,77,26,93.5,26,18.8,4.5,26,25,Alphington
145,-37.78,2022,11,12,2022-11-12,19.9,25,13.7,25,31.6 m,2.5,26,4.8,26,3.7,26,3.4,26,4.2,26,3.4,25,3.7,26,3.4,25,3.4,26,2024-10-27,1014.2,25,17.1,42,0.5,25,56.4,26,83.6,26,13.1,8,26,25,Alphington
145,-37.78,2022,11,13,2022-11-13,24.8,25,15,25,31.6 m,4.3,26,4.3,26,4.3,26,3.1,26,3.6,26,4,25,4.3,26,4,25,3.3,26,2024-10-27,1002,25,16.4,42,5.6,25,63.9,26,100,26,20,7,26,25,Alphington
145,-37.78,2022,11,14,2022-11-14,17.2,25,12.7,25,31.6 m,1.8,26,2.4,26,2.1,26,1.8,26,2.2,26,2.8,25,2.1,26,2.8,25,1.8,26,2024-10-27,997,25,8.3,42,11.6,25,72.4,26,96.8,26,14.2,4.1,26,25,Alphington
145,-37.78,2022,11,15,2022-11-15,13.3,25,7.6,25,31.6 m,2.6,26,3.7,26,3.2,26,2.7,26,3.3,26,3.4,25,3.2,26,3.4,25,3,26,2024-10-27,1012.6,25,17.7,42,13,25,59.6,26,87.2,26,9.1,4.8,26,25,Alphington
145,-37.78,2022,11,16,2022-11-16,14.9,25,6.4,25,31.6 m,3.5,26,4.5,26,4,26,3.2,26,3.8,26,3.1,25,4.1,26,3.1,25,3.7,26,2024-10-27,1014.8,25,22.2,42,1,25,53.2,26,93.7,26,9,5.7,26,25,Alphington
145,-37.78,2022,11,17,2022-11-17,16.4,25,8.9,25,31.6 m,2.9,26,3.7,26,3.3,26,2.8,26,3.3,26,3.8,25,3.3,26,3.8,25,3,26,2024-10-27,1019.1,25,17.1,42,3.3,25,60.1,26,98.3,26,11.2,5.3,26,25,Alphington
145,-37.78,2022,11,18,2022-11-18,24,25,6,25,31.6 m,5.5,26,6.8,26,6.1,26,5,26,6,26,6.6,25,6.3,26,6.6,25,5.7,26,2024-10-27,1016.3,25,29.5,42,0,25,37.5,26,100,26,11.2,11.5,26,25,Alphington
145,-37.78,2022,11,19,2022-11-19,21.8,25,12.7,25,31.6 m,0.5,26,4,26,2.2,26,2.9,26,3.9,26,5.8,25,2.2,26,5.8,25,2.9,26,2024-10-27,1003.3,25,9.2,42,0,25,47.1,26,83.8,26,12.3,10.4,26,25,Alphington
145,-37.78,2022,11,20,2022-11-20,20.4,25,11.3,25,31.6 m,3.4,26,6,26,4.7,26,4.2,26,5.1,26,5.2,25,4.8,26,5.2,25,4.4,26,2024-10-27,997.8,25,22.9,42,16.6,25,46.8,26,83.7,26,11.2,9.6,26,25,Alphington
145,-37.78,2022,11,21,2022-11-21,13.8,25,8.5,25,31.6 m,1.8,26,5.2,26,3.5,26,3.4,26,4.3,26,5.6,25,3.6,26,5.6,25,3.6,26,2024-10-27,1001.3,25,19.3,42,2,25,45,26,64,26,7.1,7.4,26,25,Alphington
145,-37.78,2022,11,22,2022-11-22,18.4,25,7.7,25,31.6 m,1.6,26,3.7,26,2.7,26,2.8,26,3.6,26,2.6,25,2.7,26,2.6,25,3,26,2024-10-27,1012.7,25,13.7,42,1.9,25,49.2,26,99,26,10.4,7.5,26,25,Alphington
145,-37.78,2022,11,23,2022-11-23,17.8,25,11.2,25,31.6 m,1.9,26,4,26,2.9,26,2.9,26,3.6,26,3.6,25,3,26,3.6,25,3,26,2024-10-27,1015.3,25,14.5,42,0.5,25,56.5,26,86.5,26,11.5,6.8,26,25,Alphington
145,-37.78,2022,11,24,2022-11-24,19.2,25,12.2,25,31.6 m,2.3,26,4.4,26,3.3,26,3.2,26,3.9,26,4.1,25,3.4,26,4.1,25,3.2,26,2024-10-27,1020.7,25,15.9,42,1.6,25,55.8,26,87.3,26,12.4,7.5,26,25,Alphington
145,-37.78,2022,11,25,2022-11-25,20.7,25,10.5,25,31.6 m,4.3,26,5.5,26,4.9,26,4,26,4.8,26,4.5,25,5.1,26,4.5,25,4.3,26,2024-10-27,1021.4,25,23.8,42,0.3,25,51.6,26,99.3,26,12.6,8.2,26,25,Alphington
145,-37.78,2022,11,26,2022-11-26,27.3,25,9.4,25,31.6 m,3,26,6.4,26,4.7,26,4.8,26,6.2,26,6.9,25,4.8,26,6.9,25,5.4,26,2024-10-27,1012,25,21.6,42,0.3,25,34.7,26,100,26,12.6,15.2,26,25,Alphington
145,-37.78,2022,11,27,2022-11-27,20.9,25,13.8,25,31.6 m,2.7,26,5,26,3.9,26,3.6,26,4.4,26,4.5,25,4,26,4.5,25,3.6,26,2024-10-27,1004.2,25,17.8,42,0.2,25,54.6,26,85.6,26,13.5,8.6,26,25,Alphington
145,-37.78,2022,11,28,2022-11-28,18.9,25,9,25,31.6 m,2.1,26,4.8,26,3.5,26,3.5,26,4.4,26,3.4,25,3.6,26,3.4,25,3.7,26,2024-10-27,1009,25,17.8,42,0.3,25,45.8,26,87.2,26,10,8.7,26,25,Alphington
145,-37.78,2022,11,29,2022-11-29,18.8,25,11.8,25,31.6 m,5.1,26,6.4,26,5.7,26,4.4,26,5.2,26,4.9,25,5.9,26,4.9,25,4.6,26,2024-10-27,1015.4,25,27.7,42,0.2,25,53.9,26,84.6,26,11.7,7.7,26,25,Alphington
145,-37.78,2022,11,30,2022-11-30,19,25,10.7,25,31.6 m,5.5,26,6.7,26,6.1,26,4.6,26,5.4,26,5.6,25,6.3,26,5.6,25,4.9,26,2024-10-27,1019.7,25,29.6,42,0,25,51,26,87.1,26,11.2,8.1,26,25,Alphington
145,-37.78,2022,12,1,2022-12-01,19.4,25,11.7,25,31.6 m,4.1,26,4.1,26,4.1,26,3.1,26,3.5,26,4.6,25,4.2,26,4.6,25,3.6,26,2024-10-27,1018.6,25,19.3,42,0.1,25,66.2,26,100,26,14.9,5.1,26,25,Alphington
145,-37.78,2022,12,2,2022-12-02,24.5,25,8.9,25,31.6 m,6.2,26,7.4,26,6.8,26,5.3,26,6.4,26,5.4,25,7,26,5.4,25,6.3,26,2024-10-27,1018,25,31.3,42,0,25,41,26,100,26,12.6,11.7,26,25,Alphington
145,-37.78,2022,12,3,2022-12-03,30.9,25,12.7,25,31.6 m,6.2,26,7.9,26,7.1,26,6,26,7.3,26,6.2,25,7.3,26,6.2,25,6.9,26,2024-10-27,1015.8,25,29.2,42,0,25,39.6,26,100,26,17.7,16.6,26,25,Alphington
145,-37.78,2022,12,4,2022-12-04,34.4,25,15.8,25,31.6 m,5,26,10.4,26,7.7,26,7.2,26,9.1,26,8.8,25,7.9,26,8.8,25,8.4,26,2024-10-27,1012.1,25,30.3,42,0,25,29.6,26,89.7,26,16.1,25.7,26,25,Alphington
145,-37.78,2022,12,5,2022-12-05,18.1,25,15.7,25,31.6 m,2.7,26,3.7,26,3.2,26,2.6,26,3.1,26,4.7,25,3.3,26,4.7,25,2.6,26,2024-10-27,1009.3,25,12.4,42,0,25,72.7,26,84.7,26,15.1,4.9,26,25,Alphington
145,-37.78,2022,12,6,2022-12-06,20.7,25,12.7,25,31.6 m,5.1,26,5.9,26,5.5,26,4.3,26,4.9,26,4.5,25,5.6,26,4.5,25,4.8,26,2024-10-27,1011.7,25,25.5,42,3,25,57,26,94.7,26,13.9,7.7,26,25,Alphington
145,-37.78,2022,12,7,2022-12-07,20,25,11.9,25,31.6 m,5.2,26,5.7,26,5.5,26,4.2,26,4.8,26,5.7,25,5.6,26,5.7,25,4.8,26,2024-10-27,1004.2,25,25.8,42,0.1,25,58.2,26,97.7,26,13.6,7,26,25,Alphington
145,-37.78,2022,12,8,2022-12-08,16.4,25,8.5,25,31.6 m,5.6,26,6.1,26,5.9,26,4.2,26,4.9,26,4.8,25,6.1,26,4.8,25,5.2,26,2024-10-27,1013,25,29.8,42,0.6,25,53.6,26,90.2,26,10,6.4,26,25,Alphington
145,-37.78,2022,12,9,2022-12-09,18.1,25,9.1,25,31.6 m,3.9,26,7.3,26,5.6,26,4.8,26,5.9,26,5.4,25,5.8,26,5.4,25,5.6,26,2024-10-27,1017.6,25,28.8,42,2.4,25,37.6,26,67.5,26,7.8,10.2,26,25,Alphington
145,-37.78,2022,12,10,2022-12-10,26,25,6.8,25,31.6 m,5.4,26,8.1,26,6.8,26,5.8,26,7.2,26,6.6,25,7,26,6.6,25,6.9,26,2024-10-27,1016.8,25,31.8,42,0,25,30.9,26,100,26,10.4,14.8,26,25,Alphington
145,-37.78,2022,12,11,2022-12-11,28.8,25,13.6,25,31.6 m,0.7,26,6.8,26,3.8,26,4.6,26,6.3,26,4.6,25,3.8,26,4.6,25,5.2,26,2024-10-27,1005.5,25,15.4,42,0,25,32.1,26,81.6,26,12.7,19,26,25,Alphington
145,-37.78,2022,12,12,2022-12-12,17.5,25,11.3,25,31.6 m,3.2,26,3.8,26,3.5,26,2.9,26,3.4,26,5.1,25,3.5,26,5.1,25,3.3,26,2024-10-27,1000.6,25,17,42,16.9,25,64.5,26,96.4,26,12.9,5.2,26,25,Alphington
145,-37.78,2022,12,13,2022-12-13,17.9,25,10.7,25,31.6 m,1.2,26,4.7,26,2.9,26,3.3,26,4.2,26,4.4,25,3,26,4.4,25,3.5,26,2024-10-27,1008.4,25,14.7,42,5,25,47.3,26,75.4,26,9.7,8.6,26,25,Alphington
145,-37.78,2022,12,14,2022-12-14,16.2,25,8.1,25,31.6 m,4.6,26,4.6,26,4.6,26,3.4,26,3.9,26,3.8,25,4.8,26,3.8,25,4.3,26,2024-10-27,1012.8,25,24,42,7.9,25,59.8,26,100,26,11,5.2,26,25,Alphington
145,-37.78,2022,12,15,2022-12-15,17.2,25,10.1,25,31.6 m,2.5,26,4.7,26,3.6,26,3.4,26,4.1,26,3.7,25,3.7,26,3.7,25,3.8,26,2024-10-27,1016.6,25,18.5,42,5.4,25,52.5,26,83.4,26,10.3,7.2,26,25,Alphington
145,-37.78,2022,12,16,2022-12-16,20.2,25,10.2,25,31.6 m,4.2,26,6.2,26,5.2,26,4.4,26,5.3,26,5.8,25,5.3,26,5.8,25,5.1,26,2024-10-27,1018.9,25,25.4,42,0.2,25,46.5,26,88.5,26,11,9.2,26,25,Alphington
145,-37.78,2022,12,17,2022-12-17,22.2,25,10.2,25,31.6 m,6.4,26,7.5,26,7,26,5.2,26,6.2,26,6.2,25,7.2,26,6.2,25,6.2,26,2024-10-27,1022.8,25,32.3,42,0.5,25,45.2,26,97.3,26,12.1,10.1,26,25,Alphington
145,-37.78,2022,12,18,2022-12-18,23.5,25,10.7,25,31.6 m,5.6,26,8.4,26,7,26,5.7,26,6.9,26,6.9,25,7.2,26,6.9,25,6.6,26,2024-10-27,1024.7,25,32.3,42,0,25,37.3,26,84,26,10.8,13,26,25,Alphington
145,-37.78,2022,12,19,2022-12-19,25.9,25,9.4,25,31.6 m,6.4,26,8,26,7.2,26,5.7,26,6.9,26,7,25,7.4,26,7,25,6.7,26,2024-10-27,1025.3,25,32.3,42,0,25,38.3,26,100,26,12.8,13.3,26,25,Alphington
145,-37.78,2022,12,20,2022-12-20,27.3,25,9.2,25,31.6 m,6,26,8.3,26,7.1,26,6,26,7.3,26,7.1,25,7.3,26,7.1,25,7,26,2024-10-27,1021.9,25,31.9,42,0,25,34.7,26,100,26,12.6,15.1,26,25,Alphington
145,-37.78,2022,12,21,2022-12-21,29.2,25,11.4,25,31.6 m,4.7,26,7.7,26,6.2,26,5.7,26,7.1,26,6.2,25,6.3,26,6.2,25,6.5,26,2024-10-27,1015.3,25,26.8,42,0.1,25,35.8,26,100,26,14.5,16.7,26,25,Alphington
145,-37.78,2022,12,22,2022-12-22,25.5,25,16.2,25,31.6 m,3,26,4.6,26,3.8,26,3.2,26,4,26,5.3,25,3.8,26,5.3,25,3.5,26,2024-10-27,1011.7,25,13.3,42,4.7,25,57,26,100,26,18.6,9.8,26,25,Alphington
145,-37.78,2022,12,23,2022-12-23,23.7,25,15.2,25,31.6 m,6.7,26,6.7,26,6.7,26,4.6,26,5,26,3.8,25,6.9,26,3.8,25,5,26,2024-10-27,1011.7,25,28.5,42,4,25,66.9,26,100,26,19.6,6.2,26,25,Alphington
145,-37.78,2022,12,24,2022-12-24,24.3,25,16.1,25,31.6 m,5.9,26,8.5,26,7.2,26,5.8,26,6.9,26,6.8,25,7.4,26,6.8,25,6.2,26,2024-10-27,1011.5,25,31,42,0.3,25,47.4,26,78.7,26,14.4,12.4,26,25,Alphington
145,-37.78,2022,12,25,2022-12-25,32.4,25,11.6,25,31.6 m,6.5,26,9.3,26,7.9,26,6.9,26,8.5,26,7.7,25,8.1,26,7.7,25,8,26,2024-10-27,1013.1,25,32.4,42,0,25,32.5,26,100,26,15.8,20.3,26,25,Alphington
145,-37.78,2022,12,26,2022-12-26,32,25,16.3,25,31.6 m,5.5,26,9.1,26,7.3,26,6.5,26,8,26,7.9,25,7.5,26,7.9,25,7.3,26,2024-10-27,1017,25,28.9,42,0,25,37.2,26,95.6,26,17.7,20.3,26,25,Alphington
145,-37.78,2022,12,27,2022-12-27,37.4,25,16.9,25,31.6 m,6.9,26,10.8,26,8.8,26,7.8,26,9.7,26,10.7,25,9,26,10.7,25,9.1,26,2024-10-27,1018.6,25,32.3,42,0,25,32.3,26,100,26,20.7,27.6,26,25,Alphington
145,-37.78,2022,12,28,2022-12-28,27.2,25,25.1,25,31.6 m,0.2,26,4.8,26,2.5,26,3.7,26,5.4,26,4.4,25,2.5,26,4.4,25,3.8,26,2024-10-27,1008.5,25,6.4,42,0,25,44.6,26,50.5,26,16.1,18.9,26,25,Alphington
145,-37.78,2022,12,29,2022-12-29,19.3,25,13.4,25,31.6 m,1.1,26,5.2,26,3.1,26,3.5,26,4.6,26,5,25,3.2,26,5,25,3.7,26,2024-10-27,1018.5,25,14.8,42,0.9,25,47.4,26,69,26,10.6,9.8,26,25,Alphington
145,-37.78,2022,12,30,2022-12-30,27.3,25,12,25,31.6 m,6.9,26,8.1,26,7.5,26,5.9,26,6.9,26,5.6,25,7.7,26,5.6,25,6.7,26,2024-10-27,1015.7,25,32,42,0,25,42.7,26,100,26,15.5,13.4,26,25,Alphington
145,-37.78,2022,12,31,2022-12-31,30.3,25,17.4,25,31.6 m,6.6,26,8.8,26,7.7,26,6.3,26,7.5,26,6.8,25,7.9,26,6.8,25,6.8,26,2024-10-27,1014.2,25,30.3,42,0.1,25,44.7,26,97.2,26,19.3,16.5,26,25,Alphington
145,-37.78,2023,1,1,2023-01-01,36.1,25,17.2,25,31.6 m,5.7,26,9.8,26,7.7,26,7.1,26,8.8,26,7.7,25,7.9,26,7.7,25,8.3,26,2024-10-27,1011,25,28.8,42,0,25,34,26,100,26,20.3,25.6,26,25,Alphington
145,-37.78,2023,1,2,2023-01-02,32.5,25,22.9,25,31.6 m,3,26,9.7,26,6.4,26,6.2,26,7.9,26,7.2,25,6.5,26,7.2,25,6.9,26,2024-10-27,1005.6,25,22.9,42,3.4,25,38,26,66.6,26,18.6,24.1,26,25,Alphington
145,-37.78,2023,1,3,2023-01-03,21.7,25,15,25,31.6 m,2.9,26,5.5,26,4.2,26,3.9,26,4.8,26,5.6,25,4.3,26,5.6,25,4.4,26,2024-10-27,1009.9,25,18.8,42,1.4,25,53.6,26,81.6,26,13.9,9.5,26,25,Alphington
145,-37.78,2023,1,4,2023-01-04,18.5,25,14.5,25,31.6 m,0.4,26,3.6,26,2,26,2.7,26,3.7,26,3.6,25,2,26,3.6,25,2.6,26,2024-10-27,1010.2,25,8.2,42,0,25,53.6,26,69.1,26,11.4,8.6,26,25,Alphington
145,-37.78,2023,1,5,2023-01-05,22.9,25,13.7,25,31.6 m,3.6,26,5.4,26,4.5,26,4,26,4.8,26,6.3,25,4.6,26,6.3,25,4.6,26,2024-10-27,1014.6,25,20.2,42,1.3,25,53,26,94.5,26,14.8,9.5,26,25,Alphington
145,-37.78,2023,1,6,2023-01-06,25.9,25,12.5,25,31.6 m,5.7,26,7.9,26,6.8,26,5.6,26,6.7,26,7.1,25,7,26,7.1,25,6.7,26,2024-10-27,1017.5,25,30,42,0,25,41.9,26,96.7,26,14,13.3,26,25,Alphington
145,-37.78,2023,1,7,2023-01-07,30.6,25,11.9,25,31.6 m,5.9,26,9.1,26,7.5,26,6.5,26,8.1,26,7.6,25,7.7,26,7.6,25,7.9,26,2024-10-27,1014.8,25,31.7,42,0,25,33,26,100,26,14.5,19,26,25,Alphington
145,-37.78,2023,1,8,2023-01-08,32.3,25,13.6,25,31.6 m,6.2,26,9.4,26,7.8,26,6.8,26,8.4,26,7.5,25,8,26,7.5,25,8.1,26,2024-10-27,1012.8,25,31.7,42,0,25,33.9,26,100,26,16.4,20.6,26,25,Alphington
145,-37.78,2023,1,9,2023-01-09,27.1,25,15.9,25,31.6 m,5.2,26,9,26,7.1,26,6.1,26,7.5,26,7.6,25,7.3,26,7.6,25,7.1,26,2024-10-27,1012,25,30.2,42,0,25,39.6,26,78.6,26,14.2,16.2,26,25,Alphington
145,-37.78,2023,1,10,2023-01-10,24.7,25,16.3,25,31.6 m,3.7,26,7.7,26,5.7,26,5.2,26,6.4,26,6.3,25,5.8,26,6.3,25,5.9,26,2024-10-27,1015.9,25,24.8,42,0,25,44,26,74,26,13.7,13.7,26,25,Alphington
145,-37.78,2023,1,11,2023-01-11,31.5,25,15,25,31.6 m,6.6,26,9.2,26,7.9,26,6.6,26,8,26,7.4,25,8.1,26,7.4,25,7.8,26,2024-10-27,1011.4,25,31.5,42,0,25,38.5,26,100,26,17.8,18.6,26,25,Alphington
145,-37.78,2023,1,12,2023-01-12,25.2,25,17.4,25,31.6 m,5.5,26,5.9,26,5.7,26,4.4,26,5.1,26,6.8,25,5.8,26,6.8,25,5,26,2024-10-27,1013.8,25,23.3,42,0,25,61.8,26,99.7,26,19.8,8.7,26,25,Alphington
145,-37.78,2023,1,13,2023-01-13,26,25,18.2,25,31.6 m,4.4,26,6.3,26,5.3,26,4.5,26,5.3,26,6.5,25,5.4,26,6.5,25,5,26,2024-10-27,1016.9,25,21.4,42,0,25,56.5,26,91,26,19,10.9,26,25,Alphington
145,-37.78,2023,1,14,2023-01-14,37.9,25,19.6,25,31.6 m,6.2,26,10.9,26,8.6,26,7.7,26,9.6,26,11.1,25,8.7,26,11.1,25,9,26,2024-10-27,1012.8,25,30.4,42,0,25,33.4,26,96.5,26,22,29.2,26,25,Alphington
145,-37.78,2023,1,15,2023-01-15,21.2,25,17.3,25,31.6 m,3.1,26,4.9,26,4,26,3.5,26,4.2,26,6.1,25,4.1,26,6.1,25,3.8,26,2024-10-27,1017.8,25,17.1,42,0,25,64.8,26,82.6,26,16.3,7.4,26,25,Alphington
